"Title","URL","image URL","image2 URL","Price1","Price2","Price3","desc1","desc2","desc3","Item ID","Type","Brand","Price level","Tag ID","Gender","online Date","offline Date","Stock","Status"
"澳洲生机谷有机低脂牛奶","http://www.fieldschina.com/zh/item-5982.html","http://www.fieldschina.com/image/product/201402/1393430211173400.jpg","","30","30","0","澳洲生机谷有机牛奶，出产于澳洲天然牧场，经澳洲ACO认证。所选奶牛经过有机方式养殖，由于空气清新，水质草质俱佳，奶牛的体格也就特别健硕。所产的牛奶不含转基因物质、除草剂、农药等有害物质。并且，在生产、包装等过程中都不使用添加剂和防腐剂，是纯天然、营养健康的牛奶。
澳洲生机谷有机牛奶多次获得澳洲乳品协会的金奖和银奖，有几十年来所形成的严格的奶质管理检验体系，是真正的优质品牌。
","","","5982","长效牛奶","长效牛奶","","","","","","50000","1"
"菲律宾宿务芒果干","http://www.fieldschina.com/zh/item-5970.html","http://www.fieldschina.com/image/product/201406/1404130526116935.jpg","","19","19","0","优质热带水果原料产地，浓郁自然芒果芳香。非油炸型食品，无菌化生产包装。
","","","5970","零食小吃","零食小吃","","","","","","50000","1"
"紫薯","http://www.fieldschina.com/zh/item-5985.html","http://www.fieldschina.com/image/product/201402/1393342937833860.jpg","","12","12","0","紫薯营养丰富具备特殊保健功能，其中的蛋白质氨基酸都是极易被人体消化和吸收的。紫薯富含复合糖，帮助我们身体能够有效燃烧能量。另外，紫薯包含了与蓝莓同样的抗氧化因子，表现出亮眼，丰富的色彩。
","","","5985","根茎类","根茎类","","","","","","50000","1"
"有机特级嫩芦笋","http://www.fieldschina.com/zh/item-5995.html","http://www.fieldschina.com/image/product/201402/1393495489714819.jpg","","65","65","0","甫田特供农场新鲜采摘的有机嫩芦笋，取芦笋最嫩的部位（长度不超过15cm),可以蒸熟后放进沙拉，或者用来搭配意大利细面，煎蛋或其他菜肴。芦笋清新的味道绝对是无与伦比的！
","","","5995","田园时蔬","田园时蔬","","","","","","50000","1"
"四角豆","http://www.fieldschina.com/zh/item-5996.html","http://www.fieldschina.com/image/product/201310/1382539093176886.jpg","","18","18","0","四角豆它们的味道介于荷兰豆和芦笋之间，一般都是清炒或蒜蓉炒，清脆爽口，别具风味。其富含蛋白质、维生素、多种矿物质，营养成价值极高。
","","","5996","豆类","豆类","","","","","","50000","1"
"艾美 草莓发酵乳","http://www.fieldschina.com/zh/item-5997.html","http://www.fieldschina.com/image/product/201403/1393843632899615.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","5997","酸奶类","酸奶类","","","","","","50000","1"
"艾美 芦荟发酵乳","http://www.fieldschina.com/zh/item-5998.html","http://www.fieldschina.com/image/product/201403/1393843653448020.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","5998","酸奶类","酸奶类","","","","","","50000","1"
"艾美 粉红葡萄柚发酵乳","http://www.fieldschina.com/zh/item-5999.html","http://www.fieldschina.com/image/product/201403/1393843672135151.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","5999","酸奶类","酸奶类","","","","","","50000","1"
"艾美 蓝莓发酵乳","http://www.fieldschina.com/zh/item-6000.html","http://www.fieldschina.com/image/product/201403/1393843684381231.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","6000","酸奶类","酸奶类","","","","","","50000","1"
"艾美 杏果发酵乳","http://www.fieldschina.com/zh/item-6001.html","http://www.fieldschina.com/image/product/201403/1393843696923605.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","6001","酸奶类","酸奶类","","","","","","50000","1"
"艾美 覆盆子发酵乳","http://www.fieldschina.com/zh/item-6002.html","http://www.fieldschina.com/image/product/201403/1393843710315999.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","6002","酸奶类","酸奶类","","","","","","50000","1"
"艾美 菠萝发酵乳","http://www.fieldschina.com/zh/item-6003.html","http://www.fieldschina.com/image/product/201403/1393843724334537.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","6003","酸奶类","酸奶类","","","","","","50000","1"
"艾美 芒果发酵乳","http://www.fieldschina.com/zh/item-6004.html","http://www.fieldschina.com/image/product/201403/1393843736294240.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","6004","酸奶类","酸奶类","","","","","","50000","1"
"艾美 原味发酵乳","http://www.fieldschina.com/zh/item-6005.html","http://www.fieldschina.com/image/product/201403/1393843748429936.jpg","","11","11","0","艾美牌发酵乳口感醇厚柔滑。精选果粒搭配优质瑞士牛奶制成的酸奶，低脂并富含乳酸菌，带给您独特的美味享受。非常适合早餐时食用，或当作甜点食用。
","","","6005","酸奶类","酸奶类","","","","","","50000","1"
"加伏特黑巧克力法式薄脆饼干","http://www.fieldschina.com/zh/item-6167.html","http://www.fieldschina.com/image/product/201403/1395066807489941.jpg","","36","36","0","法式薄脆饼干的发展之旅用始于1920年的传统技术制作，感谢他们独一无二的卷滚技巧。加伏特的享受步骤。抽点时间用于这奢华的休息方式。仔细看看它精致的巧克力外衣，慢慢咬下去，那是自然了！你自然不会拒绝稣脆饼干与橙子，巧克力混搭的微妙感觉。
","","","6167","零食小吃","零食小吃","","","","","","50000","1"
"虾仁","http://www.fieldschina.com/zh/item-6020.html","http://www.fieldschina.com/image/product/201106/51fbe6e43aa31147545.jpg","","98","98","0","每份去尾虾仁约有20-30只虾. 冷冻配送,虾仁菜肴因为清淡爽口，易于消化，老幼皆宜，而深受食客欢迎。甫田选用新鲜、无毒、无污染、无腐烂变质、无杂质的虾仁。大小相近，使虾仁受热均匀，成熟后的虾仁老嫩一致，色泽纯正，形态美观。
","","","6020","Shellfish","Shellfish","","","","","","50000","1"
"格陵兰比目鱼(带头）","http://www.fieldschina.com/zh/item-6028.html","http://www.fieldschina.com/image/product/201403/1394125304388092.jpg","","160","160","0","深海比目鱼，产自格陵兰附近深海。底层栖息鱼类，没有污染，肉质雪白。刺少，煎、炖、蒸、红烧，任何方法都很不错，肉质细腻爽滑，鱼香自然。
","","","6028","鱼类","鱼类","","","","","","50000","1"
"格陵兰比目鱼(带头）","http://www.fieldschina.com/zh/item-6029.html","http://www.fieldschina.com/image/product/201403/1394125324218430.jpg","","190","190","0","深海比目鱼，产自格陵兰附近深海。底层栖息鱼类，没有污染，肉质雪白。刺少，煎、炖、蒸、红烧，任何方法都很不错，肉质细腻爽滑，鱼香自然。
","","","6029","鱼类","鱼类","","","","","","50000","1"
"格陵兰比目鱼(带头）","http://www.fieldschina.com/zh/item-6030.html","http://www.fieldschina.com/image/product/201403/1394125355223743.jpg","","220","220","0","深海比目鱼，产自格陵兰附近深海。底层栖息鱼类，没有污染，肉质雪白。刺少，煎、炖、蒸、红烧，任何方法都很不错，肉质细腻爽滑，鱼香自然。
","","","6030","鱼类","鱼类","","","","","","50000","1"
"Tostitos 多氏 脆圆白玉米片","http://www.fieldschina.com/zh/item-6032.html","http://www.fieldschina.com/image/product/201405/1400063373212495.jpg","","38","38","0","咬进嘴里，酥脆可口。带点淡淡的咸味，同时还有这玉米片特殊的香脆。是休闲时光的最佳搭档！
& 
","","","6032","零食小吃","零食小吃","","","","","","50000","1"
"多氏 餐厅风味白玉米片","http://www.fieldschina.com/zh/item-6033.html","http://www.fieldschina.com/image/product/201405/1400063401650955.jpg","","38","38","0","玉米片是许多人喜爱的休闲小零食，多式玉米片是风靡美国的休闲食品之一。香脆可口的玉米片，特别制作的餐厅风味，让你停不下来！
","","","6033","零食小吃","零食小吃","","","","","","50000","1"
"多氏青柠味白玉米片","http://www.fieldschina.com/zh/item-6034.html","http://www.fieldschina.com/image/product/201403/1394808761790353.jpg","","38","38","0","咬进嘴里，酥脆可口。带点淡淡的柠檬味，同时还有这玉米片特殊的香脆。是休闲时光的最佳搭档！
","","","6034","零食小吃","零食小吃","","","","","","50000","1"
"Lay's 乐事 盐和酸醋味薯片","http://www.fieldschina.com/zh/item-6035.html","http://www.fieldschina.com/image/product/201406/1404130554622973.jpg","","38","38","0","作为一个全球知名的品牌，从1938年开始，乐事就将它无法抗拒的美味和快乐的品牌精神传播于世界各地。乐事精选优质土豆，以及高品质植物油制成乐事薯片。酥脆喷香。而这款盐和酸醋味更不仅仅让你感受到土豆片的香脆，同时还有盐和酸醋的特殊美味。让你尽情享受休闲快乐时光。
","","","6035","零食小吃","零食小吃","","","","","","50000","1"
"Lay's 乐事 传统薯片","http://www.fieldschina.com/zh/item-6036.html","http://www.fieldschina.com/image/product/201403/1394808738459964.jpg","","38","38","0","作为一个全球知名的品牌，从1938年开始，乐事就将它无法抗拒的美味和快乐的品牌精神传播于世界各地。乐事精选优质土豆，以及高品质植物油制成乐事薯片。酥脆喷香。而这款原味更是风靡全球。让你尽情享受休闲快乐时光。
","","","6036","零食小吃","零食小吃","","","","","","50000","1"
"Lay's 乐事 酸奶油洋葱味薯片","http://www.fieldschina.com/zh/item-6037.html","http://www.fieldschina.com/image/product/201405/1400063298964541.jpg","","38","38","0","作为一个全球知名的品牌，从1938年开始，乐事就将它无法抗拒的美味和快乐的品牌精神传播于世界各地。乐事精选优质土豆，以及高品质植物油制成乐事薯片。酥脆喷香。而这款独特的奶油洋葱味更不仅仅让你感受到土豆片的香脆，同时还有浓郁的奶油洋葱的特殊的美味。让你尽情享受休闲快乐时光。
","","","6037","零食小吃","零食小吃","","","","","","50000","1"
"Lay's 乐事 烧烤风味薯片","http://www.fieldschina.com/zh/item-6038.html","http://www.fieldschina.com/image/product/201403/1394808719966248.jpg","","38","38","0","乐事薯片香脆美味的秘密在于它对原料土豆的高要求。同时将目光投入到博大精深的中国美食上，立足本土，探寻东南西北不同的美食文化，采集美味灵感。烧烤风味，口口烧烤香浓。
","","","6038","零食小吃","零食小吃","","","","","","50000","1"
"多瑞思墨西哥奶酪味玉米片","http://www.fieldschina.com/zh/item-6039.html","http://www.fieldschina.com/image/product/201403/1394808707394899.jpg","","32","32","0","多瑞思是来自美国的休闲小食品，这款玉米片鲜香酥脆。特别的奶酪口味让你回味无穷。
& 
","","","6039","零食小吃","零食小吃","","","","","","50000","1"
"多瑞思乡村味玉米片","http://www.fieldschina.com/zh/item-6040.html","http://www.fieldschina.com/image/product/201406/1404135788608722.jpg","","32","32","0","多瑞思是来自美国休闲小食品。这款玉米片鲜香酥脆，是休闲时光的最佳搭档!
","","","6040","零食小吃","零食小吃","","","","","","50000","1"
"多瑞思辣味玉米片","http://www.fieldschina.com/zh/item-6041.html","http://www.fieldschina.com/image/product/201406/1404136301585048.jpg","","32","32","0","多瑞思是一款来自美国的休闲小食品。这款玉米片鲜香酥脆，特别的辣味让你停不下来！
","","","6041","零食小吃","零食小吃","","","","","","50000","1"
